MACHO_Id,Amplitude,AndersonDarling,B_R,Beyond1Std,Bmean,CAR_sigma,CAR_tau,CAR_tmean,Con,Eta_B_R,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,LinearTrend,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Q31,Q31B_R,Rcs,Skew,SlottedA,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL,autocor,automean,meanvariance,Psi_CS,Psi_eta,Class
307.36378.482,0.41875,4.615987467,1.408239525,0.233576642,-3.959671533,-0.03414166,16.63637841,-0.238012832,0.004889976,40.35250416,33.65749476,0.127298444,0.220650636,0.314002829,0.471004243,0.705799151,3.18E-05,4.390285895,0.112,0.727493917,0.033333333,-0.30964467,-0.179441624,0.108818331,0.441287023,0.222,0.2005,0.073154765,-0.863116431,4,3.507052922,0.217058945,0.322976668,0.727825325,0.657399043,0.168640586,2,-3.959671533,-0.054817412,0.081801184,1.975596851,8
307.36884.258,0.35725,38.81794342,1.220789411,0.098795181,-5.864609639,-0.02813353,38.27501323,-0.153222929,0.041162228,31.70889117,5.27393844,0.079545455,0.136363636,0.225,0.325,0.509090909,1.11E-04,0.923144323,0.044,0.85060241,0.1,-0.155391484,-0.075549451,0.999618125,1.07E-17,0.0975,0.1055,0.212085889,-3.103616928,24,12.02171026,0.15749733,0.304407051,0.587782381,0.634686746,0.087447675,14,-5.864609639,-0.026855552,0.115487063,1.152396406,8
308.38259.1981,0.49775,5.146968778,0.721949439,0.273809524,-3.405449405,-0.087811075,7.258712101,-0.469153392,0.005988024,49.40368053,80.20832213,0.102088167,0.179814385,0.285382831,0.389791183,0.668213457,4.88E-06,7.303507304,0.1245,0.654761905,0.033333333,-0.275199527,-0.254803429,0.102635788,0.290365713,0.246,0.258,0.097087292,-0.57632331,4,1.63292207,0.243086093,0.224337243,0.724435585,0.633781009,0.116145908,2,-3.405449405,-0.071381502,0.084486907,1.750150388,8
308.38595.1020,0.503,20.31214431,1.094732153,0.16374269,-3.785616959,0.079034756,16.50439478,-0.229370238,0.017647059,14503.25986,4541.927713,0.091614907,0.166149068,0.257763975,0.371118012,0.645962733,-9.54E-05,64.16332472,0.0815,0.842105263,-0.233333333,-0.43757511,-0.171985579,309.6512433,1.02E-05,0.1655,0.16425,0.159697633,-2.674060106,8,12.2976045,0.241641226,0.278516864,0.603627083,0.637779847,0.064868956,4,-3.785616959,-0.063831399,0.156203954,1.051199425,8
309.38081.3420,0.8025,2.440109383,0.988719902,0.238095238,-2.457774603,-0.072251587,40.43426476,-0.060784451,0.009584665,51933.64157,3560.017781,0.113129645,0.221304707,0.340214699,0.481420314,0.720066061,4.12E-05,74.45141071,0.203,0.631746032,0.033333333,-0.611566858,-0.496718622,0.164087924,0.133096474,0.4105,0.3775,0.090815509,-0.265184489,4,2.237393704,0.383389996,0.130515743,0.725381121,0.617817793,0.051844496,2,-2.457774603,-0.155990706,0.098266956,2.006884635,8
310.37067.3803,0.968,2.486772212,1.081699394,0.308605341,-2.358839763,0.159761616,5.489977021,-0.429662957,0.002985075,277.8783887,67.57043467,0.113005051,0.191287879,0.313131313,0.470328283,0.700126263,-3.61E-05,10.993083,0.248,0.587537092,-0.1,-0.720890411,-0.678082192,0.120119459,0.185923145,0.496,0.587,0.104307309,-0.184950517,4,1.280502871,0.455818165,0.126238998,0.73924991,0.650469336,0.074891771,2,-2.358839763,-0.193238291,0.092611109,1.797555809,8
310.37233.3924,0.814,9.271346504,1.001401054,0.215517241,-2.828727011,-0.087975941,10.61065083,-0.266593167,0.002890173,591.8793598,853.3502421,0.091071429,0.152678571,0.274107143,0.43125,0.696428571,6.81E-05,40.26679841,0.1475,0.724137931,-0.1,-0.644772359,-0.403095195,0.436783327,0.435975007,0.30375,0.323,0.068259703,-1.209427687,4,4.307617504,0.359991615,0.170735322,0.679418193,0.584756557,0.061769955,2,-2.828727011,-0.127262763,0.113017341,1.984513274,8
310.37235.3685,0.906,2.518140631,1.317111261,0.312865497,-2.57177193,0.049823887,44.20474536,-0.058178639,0.011764706,7134.164305,3085.614509,0.098601399,0.206293706,0.342657343,0.513286713,0.709090909,-6.97E-05,88.92631576,0.2395,0.538011696,-0.166666667,-0.717339667,-0.566112431,1117.097623,7.13E-04,0.48475,0.4,0.172199755,-0.684512316,16,1.278354805,0.42642712,0.344000316,0.749814538,0.601294325,0.178846574,2,-2.57177193,-0.165810628,0.172199755,1.498191876,8
310.37398.2274,0.895,3.253637531,0.779655655,0.303370787,-2.887856742,0.236123647,4.377445032,-0.659712851,0,6574.184733,3823.301077,0.134283571,0.23855964,0.377344336,0.535633908,0.773443361,2.55E-04,105.0105263,0.23,0.665730337,-0.1,-0.761399788,-0.471191234,418.9116088,3.52E-09,0.5015,0.4235,0.206914221,-0.687566072,44,1.996965715,0.426375816,0.378281878,0.756912242,0.745129955,0.184928605,2,-2.887856742,-0.147644379,0.196703619,1.303945195,8
310.37400.1067,0.87425,39.34947248,1.004712366,0.322580645,-4.257395161,0.047335758,69.60009747,-0.061169385,0.051351351,6574.184733,32.44650506,0.053322395,0.095980312,0.150943396,0.264971288,0.48564397,-2.88E-04,7.905138339,0.086,0.782258065,0.033333333,-0.41142444,-0.293805736,418.9116088,2.44E-22,0.185,0.4235,0.268547748,-2.506103091,36,6.755078919,0.376714707,0.378281878,0.624274851,0.670935903,0.184928605,19,-4.257395161,-0.088484788,0.26875486,0.279788752,8
310.37407.336,0.27225,20.77121976,1.132321798,0.221621622,-4.8577,-0.013033907,206.8128307,-0.023488388,0.04076087,1126.710832,222.9584796,0.080786026,0.159388646,0.242358079,0.412663755,0.746724891,-1.36E-04,7.999999997,0.05,0.691891892,0.033333333,-0.105809129,-0.095020747,2513.469653,3.86E-28,0.111,0.085,0.308889978,-1.437450518,104,2.054062845,0.137456447,0.511121623,0.716814765,0.695690788,0.264299828,35,-4.8577,-0.028296611,0.308889978,0.436972532,8
310.38237.1062,0.305,9.03269312,0.74742528,0.181578947,-4.744726316,-0.085241559,3.406110332,-1.393004293,0.010582011,715.3610022,536.2549609,0.121896163,0.207674944,0.320541761,0.469525959,0.690744921,5.78E-05,14.56842105,0.0715,0.718421053,-0.1,-0.179780034,-0.093697124,0.99484253,0.439188142,0.14125,0.149,0.115046254,-1.826722704,8,6.787075502,0.150540199,0.298536658,0.682456749,0.681324475,0.123129285,2,-4.744726316,-0.031727899,0.073678335,2.03376139,8
310.38242.570,0.4675,12.36848189,1.026509783,0.192934783,-3.587440217,-0.095615514,5.231864401,-0.685690596,0,36.01602774,16.59189455,0.090785908,0.158536585,0.258807588,0.382113821,0.718157182,2.13E-05,1.096970096,0.0945,0.733695652,0.033333333,-0.29047686,-0.207624138,1.033499035,0.082271996,0.19125,0.163,0.084330248,-1.067380817,4,3.685007907,0.23032888,0.297015826,0.676719689,0.690863709,0.150262017,2,-3.587440217,-0.064204242,0.083234776,1.804985278,8
310.38407.3684,0.65875,0.737964206,0.720555392,0.269406393,-3.204570776,0.063860864,24.31119543,-0.131814611,0,875.7775574,800.0050053,0.160860656,0.284836066,0.421106557,0.526639344,0.727459016,-3.79E-04,16.36610672,0.197,0.447488584,-0.1,-0.284366153,-0.307014785,2485.036701,5.31E-14,0.405,0.3205,0.301731729,-0.190385865,140,0.52839235,0.302578913,0.430213459,0.787466239,0.74083679,0.315787608,13,-3.204570776,-0.094421042,0.301731729,1.22536078,8
310.38573.911,0.4045,16.42610826,0.889781633,0.235135135,-4.282116216,-0.028848614,67.55028602,-0.063391533,0.035326087,636.4186835,259.7127162,0.089193825,0.138936535,0.252144082,0.401372213,0.691252144,1.59E-04,9.016798417,0.063,0.724324324,0.1,-0.17767815,-0.137564889,2513.469653,1.10E-19,0.14675,0.112,0.264733129,-1.398049602,108,3.203452163,0.18017748,0.414570967,0.699792108,0.809520845,0.171357058,18,-4.282116216,-0.042076738,0.264733129,0.730900203,8
311.36884.287,0.393,32.17576506,0.977050408,0.146596859,-6.019557592,-0.029471724,35.72702358,-0.16848752,0.036842105,809.7999252,184.6606271,0.072016461,0.121399177,0.191358025,0.290123457,0.436213992,1.63E-04,5.521741857,0.0465,0.842931937,0.166666667,-0.150104297,-0.081101377,10000.14104,3.00E-18,0.093,0.071,0.22507441,-2.763415705,28,11.27730679,0.162487891,0.386460318,0.563598917,0.625450391,0.112676172,13,-6.019557592,-0.026993328,0.22507441,0.41260301,8
311.36890.444,0.71075,53.30467822,1.255951399,0.327027027,-4.962013514,0.018206646,1.38E+09,-3.60E-09,0.057065217,6497.807162,180.1542429,0.031082529,0.065380493,0.136120043,0.247588424,0.499464094,-3.38E-04,18.25939637,0.046,0.821621622,-0.433333333,-0.325845012,-0.192291838,2500.03526,5.19E-27,0.12525,0.05675,0.306024593,-2.816852337,96,8.155362149,0.319836964,0.61212013,0.61825167,0.700263471,0.237184579,29,-4.962013514,-0.064457093,0.306024593,0.122086468,8
311.37050.344,0.165,31.03088403,0.793796913,0.114058355,-5.658639257,-0.013101048,36.1532627,-0.15651808,0.034666667,110.4708415,36.63226221,0.069767442,0.130232558,0.2,0.311627907,0.506976744,5.01E-05,1.118502384,0.021,0.816976127,-0.033333333,-0.071238703,-0.038100301,833.3450865,6.16E-11,0.043,0.048,0.215427932,-2.724467287,32,9.20008733,0.070331141,0.326568949,0.610143481,0.606405654,0.110195928,14,-5.658639257,-0.012428985,0.215427932,0.500635401,8
311.37223.967,1.0085,4.371749829,1.131662616,0.269662921,-2.734373596,0.114278228,8.253621232,-0.331293807,0.005649718,22.68332909,4630.490192,0.112871287,0.18679868,0.293729373,0.472607261,0.687128713,1.12E-04,112.3774354,0.2175,0.66011236,-0.1,-0.674401337,-0.562465194,1.017515368,0.172242567,0.4435,0.411,0.09755528,-0.28613641,4,2.180042322,0.463820327,0.274133977,0.719653406,0.691792767,0.132526116,2,-2.734373596,-0.169625807,0.089137298,1.883798829,8
311.37727.1742,0.697,9.187082111,1.029164508,0.331460674,-3.511320225,-0.105143846,16.36657284,-0.214542181,0.02259887,428.2029016,213.4804442,0.099035933,0.183172656,0.283961437,0.418930762,0.667835232,1.59E-04,17.74929127,0.1665,0.724719101,0.1,-0.527588704,-0.330485156,0.999314584,1.19E-09,0.32275,0.207,0.208875415,-1.277756689,36,3.887278386,0.348816408,0.448774816,0.702260033,0.686527627,0.195395784,7,-3.511320225,-0.099340529,0.152097571,1.273892178,8
311.37730.4143,1.66125,1.075194513,0.989906313,0.384848485,-1.925557576,0.395138369,5.84416875,-0.329483569,0.00304878,41.19090513,24.42331433,0.139830508,0.266949153,0.403697997,0.541217257,0.743836672,6.21E-05,6.004591747,0.5155,0.445454545,-0.1,-1.340063762,-1.379383634,0.501687706,0.155708367,1.037,0.78525,0.130210035,-0.296414584,4,0.254731252,0.793165368,0.441970431,0.785618516,0.680664738,0.283343935,2,-1.925557576,-0.411914647,0.133145675,1.916826421,8
311.37893.6302,1.1995,4.728956812,0.711728965,0.362318841,-2.369721739,0.110336365,26.85512269,-0.088240957,0.014577259,3873.044682,2489.584702,0.11281266,0.202654416,0.324144972,0.491066871,0.719244513,-3.43E-04,117.2163505,0.303,0.614492754,0.1,-1.185233727,-0.855832241,0.999589423,2.43E-05,0.635,0.61375,0.193046404,-0.971831841,36,2.403351333,0.605350925,0.235252239,0.735771694,0.717172935,0.096914661,3,-2.369721739,-0.255452324,0.112258881,1.682748938,8
311.38229.2494,0.524,6.250096849,0.691797988,0.215469613,-4.04891989,-0.860403702,0.022401276,-180.7450562,0.002777778,384.2487653,761.0050981,0.094233474,0.185654008,0.302390999,0.454289733,0.70323488,-1.15E-05,21.90245766,0.1035,0.712707182,-0.1,-0.245691777,-0.175036928,0.666498336,0.443997899,0.2135,0.33725,0.043372404,0.379400461,4,3.203799072,0.230812417,-0.07520762,0.68616486,0.491615745,-0.048289011,2,-4.04891989,-0.057005923,0.080277665,1.854263542,8
311.38394.386,0.5475,15.62005928,0.690655669,0.261096606,-3.991874674,0.091436157,8.838022173,-0.451670588,0.026246719,733.209971,685.957199,0.09221902,0.165706052,0.25648415,0.383285303,0.622478386,9.66E-05,22.58894396,0.089,0.80156658,0.233333333,-0.298789713,-0.174987393,204.084511,0.001206942,0.1765,0.1885,0.14257855,-1.760946487,12,7.254485337,0.240362846,0.206245836,0.62885892,0.635995763,0.064989377,7,-3.991874674,-0.060213024,0.156947504,1.557726102,8
311.38567.3476,0.68575,5.571472591,0.76704468,0.249329759,-3.237289544,-0.102843459,4.270264749,-0.75810043,0.002695418,9370.126343,6980.576285,0.099542334,0.18993135,0.304347826,0.461098398,0.727688787,-5.75E-05,103.9718893,0.131,0.713136729,0.033333333,-0.397149938,-0.270755886,0.329819955,0.144235096,0.266,0.302,0.095648094,-0.38390934,4,2.946567588,0.288813904,0.16318114,0.693384198,0.709325241,0.080251305,2,-3.237289544,-0.089214727,0.087142976,1.876211219,8
401.47870.1026,0.27125,11.84702493,1.438467883,0.169902913,-4.73165534,-0.030991215,16.27042198,-0.290813314,0.024390244,5640.297502,4247.250185,0.088235294,0.185294118,0.276470588,0.420588235,0.597058824,-1.68E-05,33.89199256,0.047,0.759708738,-0.033333333,-0.107460788,-0.072064434,670.2764956,0.016574886,0.09375,0.1005,0.112554505,-0.716697369,4,4.437478339,0.111583647,0.197154539,0.664628982,0.621931082,0.060545557,3,-4.73165534,-0.02358237,0.115100246,1.158132225,8
401.47990.2762,1.079,7.548492565,1.48353861,0.213903743,-3.25352139,-0.023965714,76.04939398,-0.042781687,0,3530.225986,3786.41049,0.096732864,0.147982063,0.250480461,0.386290839,0.645099295,2.15E-04,116.6436145,0.1955,0.70855615,-0.033333333,-0.679131109,-0.484406517,0.997633204,0.012847593,0.39,0.337,0.146819358,-0.875873277,4,3.037199353,0.45335466,0.33642087,0.687387666,0.68397056,0.149189049,2,-3.25352139,-0.139342763,0.105859947,1.796851965,8
401.47991.1840,0.48475,12.84273454,1.689869027,0.209756098,-3.966480488,-0.025850858,40.06274304,-0.099006713,0.029411765,386.5035187,1215.261197,0.082191781,0.158295282,0.261796043,0.368340944,0.567732116,2.10E-05,29.42271881,0.085,0.765853659,-0.1,-0.241256969,-0.166497719,1005.414743,3.78E-05,0.17075,0.14275,0.171201671,-1.059282073,16,4.251727461,0.200775559,0.288575805,0.663409823,0.632019556,0.108599177,4,-3.966480488,-0.050618063,0.171201671,1.260584354,8
401.47994.1182,0.713,23.52064688,1.911020224,0.295566502,-3.774374384,-0.044138722,47.74543874,-0.079052041,0.032178218,2760.088393,3237.106174,0.06785317,0.131256952,0.219132369,0.342602892,0.552836485,-1.08E-04,69.64618251,0.0965,0.785714286,-0.033333333,-0.368406925,-0.241309891,1256.768429,1.08E-12,0.19575,0.188,0.203760156,-1.782573126,32,5.908083119,0.294246743,0.342034127,0.62363613,0.657016309,0.105782351,14,-3.774374384,-0.077959077,0.203760156,0.756306823,8
401.48047.3195,0.5885,5.727789349,1.293383267,0.251231527,-3.461416256,0.015385382,107.2456543,-0.032275585,0.002475248,3269.678922,1296.746162,0.10092688,0.17507724,0.240988671,0.367662204,0.614830072,7.41E-06,32.18072843,0.115,0.68226601,0.166666667,-0.283456575,-0.281571698,0.199839944,0.336432952,0.23275,0.26,0.093660696,-0.334228974,4,1.882370634,0.262382775,0.178612223,0.710635506,0.659582125,0.091940552,2,-3.461416256,-0.075802145,0.073540801,2.029575921,8
401.48049.670,0.25975,6.846260188,1.320085821,0.230024213,-5.178733656,-0.114982726,1.355158167,-3.82149758,0.00973236,14342.03298,8481.788262,0.100271003,0.184281843,0.292682927,0.417344173,0.642276423,3.51E-05,51.76908753,0.052,0.753026634,-0.033333333,-0.101156069,-0.071098266,1.002107788,0.018751086,0.108,0.1335,0.110523105,0.147209331,8,3.266286564,0.113464085,0.072994933,0.698365106,0.701497835,0.032536882,2,-5.178733656,-0.02190962,0.099534525,1.936388004,8
401.48052.861,0.45725,41.56949829,1.588645919,0.121359223,-4.718368932,-0.027987209,85.85357915,-0.054958325,0.031707317,319.0514309,815.0000876,0.085714286,0.145238095,0.238095238,0.366666667,0.583333333,-1.30E-05,22.7188082,0.0485,0.888349515,-0.166666667,-0.241342454,-0.089781958,1117.127493,3.57E-13,0.10025,0.1065,0.197858017,-3.300677778,16,14.37596638,0.191347673,0.328403992,0.551473589,0.692867359,0.083024532,12,-4.718368932,-0.040553775,0.197858017,0.477360073,8
401.48114.174,0.21325,11.25293348,2.591057469,0.18705036,-4.540781775,-0.181614927,0.643597175,-7.055316509,0.002409639,271.764746,930.4381778,0.126074499,0.223495702,0.326647564,0.446991404,0.64469914,-7.18E-05,16.15182716,0.056,0.90647482,0.033333333,-0.239840989,-0.077075972,0.997633204,0.004285173,0.114,0.11275,0.133380422,-2.374393821,4,18.19170299,0.123625189,0.199096076,0.646795965,0.694475382,0.039277807,2,-4.540781775,-0.02722553,0.081506213,1.789689097,8
401.48229.760,0.16525,36.33180911,1.325096588,0.120772947,-5.410538647,-0.022501785,22.05386654,-0.245332882,0.019417476,1634.162316,707.9378893,0.106951872,0.176470588,0.262032086,0.385026738,0.56684492,-5.75E-05,11.17318436,0.025,0.88647343,-0.033333333,-0.107427301,-0.034636044,0.996644274,3.33E-08,0.049,0.04725,0.19187013,-3.907878858,16,21.55020731,0.087345431,0.244876967,0.525562353,0.582506299,0.051997469,8,-5.410538647,-0.016143574,0.102215684,1.289974338,8
401.48230.2825,0.53425,5.901240771,1.099955882,0.235294118,-3.471698529,-0.120863711,4.948810601,-0.701521802,0.002463054,1634.162316,2437.611632,0.133587786,0.229007634,0.319338422,0.475826972,0.760814249,4.28E-05,43.52143943,0.1325,0.769607843,-0.233333333,-0.465706052,-0.226512968,0.0887564,0.220159312,0.2515,0.04725,0.093226394,-0.786635601,4,6.098229702,0.273039958,0.244876967,0.687542091,0.702874334,0.051997469,2,-3.471698529,-0.07864737,0.10434277,1.961303009,8
401.48406.2341,0.601,6.853525373,1.228474785,0.214285714,-3.401270936,-0.226213168,1.324434344,-2.568093279,0,6371.452568,9817.680599,0.11972634,0.200684151,0.291904219,0.428734322,0.690992018,8.38E-05,101.3035382,0.1275,0.793103448,-0.033333333,-0.528803545,-0.259084195,0.1238165,0.99031359,0.255,0.28,0.085626604,-0.614156069,4,6.403087618,0.288962149,0.103152768,0.680627904,0.699785077,0.051807617,2,-3.401270936,-0.08495711,0.081760328,1.974238448,8
401.48408.649,0.36225,47.45745482,1.417790244,0.131707317,-5.786185366,-0.023095259,113.2526901,-0.051090931,0.041666667,6371.452568,566.9998723,0.061926606,0.123853211,0.188073394,0.277522936,0.447247706,-5.08E-05,15.6424581,0.0395,0.87804878,0.166666667,-0.183684119,-0.075839276,0.996446723,1.94E-18,0.08175,0.28,0.240550668,-3.555624212,56,15.23771749,0.168609564,0.103152768,0.542424118,0.685063869,0.051807617,17,-5.786185366,-0.029140021,0.12289571,1.342797049,8
401.48410.1407,0.376,5.517741698,1.374549621,0.196473552,-4.771428212,-0.130584779,1.234592229,-3.864780693,0,4562.841796,3983.242006,0.127927928,0.225225225,0.331531532,0.473873874,0.699099099,6.73E-05,51.39664805,0.092,0.695214106,0.233333333,-0.191346356,-0.116572149,1.421482742,0.045175622,0.184,0.1195,0.0961911,-0.881525915,4,3.650729898,0.179663604,0.501765214,0.708094239,0.72070481,0.235096401,2,-4.771428212,-0.037654052,0.097192244,1.958148494,8
401.48467.4621,0.6885,7.701886348,1.049795261,0.241293532,-3.539323383,-0.055356176,17.04655439,-0.207626908,0.015,630.8340192,5845.748764,0.112621359,0.199029126,0.285436893,0.410679612,0.633009709,3.83E-05,107.6071922,0.1465,0.656716418,0.1,-0.385471671,-0.293991723,0.498248052,5.00E-04,0.292,0.232,0.123614686,-1.107306936,4,3.153079265,0.304430461,0.348732613,0.706243973,0.748407654,0.148250207,2,-3.539323383,-0.086013745,0.127244651,1.711763179,8
401.48469.789,0.2755,13.23188422,1.3785626,0.184466019,-5.215616505,3.79E-09,0.594920127,-8.766918898,0.002439024,8271.065898,4520.130971,0.091891892,0.164864865,0.264864865,0.37027027,0.6,2.62E-05,27.56052142,0.0465,0.856796117,0.033333333,-0.14646513,-0.070793074,0.18721064,0.882087547,0.09825,0.079,0.072877514,0.05891044,4,8.436684761,0.121116162,0.362605796,0.638761462,0.645655636,0.129069392,2,-5.215616505,-0.02322183,0.061796972,1.972562567,8
402.47619.1009,0.636,6.853997172,1.308923588,0.283817427,-3.533845643,0.353920032,1.208234736,-2.924800568,0.005818786,8399.719193,4669.209692,0.137931034,0.245210728,0.35440613,0.503831418,0.698275862,1.59E-04,171.1259755,0.188,0.780912863,-0.033333333,-0.510250569,-0.297266515,0.498349069,2.15E-13,0.37,0.247,0.106630964,-0.605608437,4,2.718301729,0.324471151,0.532228231,0.74608703,0.753969163,0.301947057,3,-3.533845643,-0.091818145,0.119623391,1.68906353,8
402.47623.80,0.333,8.674029249,3.263769411,0.23189585,-4.613882018,-0.009590228,240.9186761,-0.019151201,0.001629992,6789.781366,6280.890155,0.118095238,0.220952381,0.348571429,0.495238095,0.700952381,1.09E-04,110.7395021,0.091,0.794955248,0.1,-0.209065279,-0.113858165,2527.003542,7.43E-22,0.183,0.17,0.173967087,-0.188376805,8,3.636077274,0.166635778,0.317444075,0.720501961,0.81666122,0.192672906,2,-4.613882018,-0.036116177,0.173967087,1.555166419,8
402.47678.1353,0.22875,21.85647715,1.442296591,0.200329761,-4.580132729,-0.21080749,0.061360469,-74.64305284,0.002477291,5997.494354,5475.908188,0.108024691,0.200617284,0.308641975,0.456790123,0.682098765,9.15E-06,64.29652044,0.05,0.804616653,0.033333333,-0.154972678,-0.070819672,0.076651355,0.46315268,0.1,0.113,0.052062556,-0.879321988,4,5.273607066,0.108444004,0.117242833,0.681027852,0.690745163,0.043256212,2,-4.580132729,-0.023677044,0.047342484,1.949641844,8
402.47678.1666,0.28875,9.677484743,1.594102004,0.23699422,-4.246182494,0.280349682,0.236021504,-17.99065943,8.27E-04,7817.145159,5781.493848,0.132450331,0.236203091,0.364238411,0.494481236,0.710816777,8.64E-06,47.41052633,0.081,0.77374071,-0.1,-0.242739079,-0.106965762,19.78084964,0.114962754,0.1645,0.146,0.049163533,-0.987844133,4,5.036402458,0.146973926,0.257304368,0.726898043,0.766424983,0.153769858,2,-4.246182494,-0.034613191,0.055610372,1.783413116,8
